fieldguide,english_common,latin_species,length,voice,order,family,family_english,english,match,latin_species_correct,changed,comment
simpson_day_australian,Red-winged Parrot,Aprosmictus erythropterus,32,"brassy ""crillik-crillik"" in flight.",Psittaciformes,Psittaculidae,Old World Parrots,Red-winged Parrot,TRUE,Aprosmictus erythropterus,no,
simpson_day_australian,Superb Parrot,Polytelis swainsonii,38,"rolling ""currak-currak"" in flight. Not as harsh as Regent Parrot.",Psittaciformes,Psittaculidae,Old World Parrots,Superb Parrot,TRUE,Polytelis swainsonii,no,
simpson_day_australian,Regent Parrot,Polytelis anthopeplus,39,"loud, harsh ""currak-currak"" in flight.",Psittaciformes,Psittaculidae,Old World Parrots,Regent Parrot,TRUE,Polytelis anthopeplus,no,
simpson_day_australian,Alexandra's Parrot,Polytelis alexandrae,"F 35, M 46","prolonged clackering; ""queet-queet"" alarm call.",Psittaciformes,Psittaculidae,Old World Parrots,Princess Parrot,TRUE,Polytelis alexandrae,no,
simpson_day_australian,Cockatiel,Leptolophus hollandicus,32,"loud, rolling ""weero-weero"".",NA,NA,NA,NA,FALSE,Leptolophus hollandicus,no,
simpson_day_australian,Ground Parrot,Pezoporus wallicus,30,distinctive; bell-like; heard at dusk and dawn.,Psittaciformes,Psittaculidae,Old World Parrots,Eastern Ground Parrot,TRUE,Pezoporus wallicus,no,
simpson_day_australian,Night Parrot,Pezoporus occidentalis,23,peculiar croaking alarm note; drawn out mournful whistle.,Psittaciformes,Psittaculidae,Old World Parrots,Night Parrot,TRUE,Pezoporus occidentalis,no,
simpson_day_australian,Budgerigar,Melopsittacus undulatus,18,"continuous ""chirrup""; ""zitt""ing alarm call.",Psittaciformes,Psittaculidae,Old World Parrots,Budgerigar,TRUE,Melopsittacus undulatus,no,
simpson_day_australian,Swift Parrot,Lathamus discolor,24,"high-pitched ""clink clink"".",Psittaciformes,Psittaculidae,Old World Parrots,Swift Parrot,TRUE,Lathamus discolor,no,
simpson_day_australian,Red-capped Parrot,Purpureicephalus spurius,36,"harsh ""shrek shrek"".",Psittaciformes,Psittaculidae,Old World Parrots,Red-capped Parrot,TRUE,Purpureicephalus spurius,no,
simpson_day_australian,Green Rosella,Platycercus caledonicus,37,"loud ""cussick cussick"" (in flight); bell-like (perched).",Psittaciformes,Psittaculidae,Old World Parrots,Green Rosella,TRUE,Platycercus caledonicus,no,
simpson_day_australian,Crimson Rosella,Platycercus elegans,35,"brassy ""kweek-kweek"" (in flight); mellow piping whistle (perched).",Psittaciformes,Psittaculidae,Old World Parrots,Crimson Rosella,TRUE,Platycercus elegans,no,
simpson_day_australian,Eastern Rosella,Platycercus eximius,30,"high-pitched ""clink-clink"" (in flight); piping ""pee pit-ee"" or slow ""kwink-kwink"" (perched).",Psittaciformes,Psittaculidae,Old World Parrots,Eastern Rosella,TRUE,Platycercus eximius,no,
simpson_day_australian,Pale-headed Rosella,Platycercus adscitus,30,like Eastern Rosella.,Psittaciformes,Psittaculidae,Old World Parrots,Pale-headed Rosella,TRUE,Platycercus adscitus,no,
simpson_day_australian,Northern Rosella,Platycercus venustus,29,like Eastern Rosella.,Psittaciformes,Psittaculidae,Old World Parrots,Northern Rosella,TRUE,Platycercus venustus,no,
simpson_day_australian,Western Rosella,Platycercus icterotis,26,"soft ""clink-clink"".",Psittaciformes,Psittaculidae,Old World Parrots,Western Rosella,TRUE,Platycercus icterotis,no,
simpson_day_australian,Mallee Ringneck,Barnardius barnardi,35,ringing.,NA,NA,NA,NA,FALSE,Barnardius barnardi,no,
simpson_day_australian,Ringneck (Port Lincoln),Barnardius zonarius,37,"strident. Race semitorquatus calls ""twentee-eight"".",Psittaciformes,Psittaculidae,Old World Parrots,Australian Ringneck,TRUE,Barnardius zonarius,no,
simpson_day_australian,Red-rumped Parrot,Psephotus haematonotus,27,two-syllable whistle.,Psittaciformes,Psittaculidae,Old World Parrots,Red-rumped Parrot,TRUE,Psephotus haematonotus,no,
simpson_day_australian,Mulga Parrot,Psephotus varius,28,3-4 flute-like notes.,NA,NA,NA,NA,FALSE,Psephotus varius,no,
simpson_day_australian,Golden-shouldered Parrot,Psephotus chrysopterygius,26,double whistle.,NA,NA,NA,NA,FALSE,Psephotus chrysopterygius,no,
simpson_day_australian,Paradise Parrot,Psephotus pulcerrimus,27,unknown.,NA,NA,NA,NA,FALSE,Psephotus pulcerrimus,no,
simpson_day_australian,Blue Bonnet,Northiella haematogaster,26-30,"harsh ""chack chack""; piping whistle.",Psittaciformes,Psittaculidae,Old World Parrots,Eastern Bluebonnet,TRUE,Northiella haematogaster,no,
simpson_day_australian,Bourke's Parrot,Neophema bourkii,19,soft twitter.,Psittaciformes,Psittaculidae,Old World Parrots,Bourke's Parrot,TRUE,Neophema bourkii,no,
simpson_day_australian,Blue-winged Parrot,Neophema chrysostoma,21,"tinkling (in flight); sharp ""sit-sit"" (alarm).",Psittaciformes,Psittaculidae,Old World Parrots,Blue-winged Parrot,TRUE,Neophema chrysostoma,no,
simpson_day_australian,Elegant Parrot,Neophema elegans,22,sharp (in flight); soft (feeding).,Psittaciformes,Psittaculidae,Old World Parrots,Elegant Parrot,TRUE,Neophema elegans,no,
simpson_day_australian,Rock Parrot,Neophema petrophila,22,"double ""sit-tee"" (in flight).",Psittaciformes,Psittaculidae,Old World Parrots,Rock Parrot,TRUE,Neophema petrophila,no,
simpson_day_australian,Orange-bellied Parrot,Neophema chrysogaster,21,"diagnostic ""buzz-buzz"" (alarm).",Psittaciformes,Psittaculidae,Old World Parrots,Orange-bellied Parrot,TRUE,Neophema chrysogaster,no,
simpson_day_australian,Turquoise Parrot,Neophema pulchella,20,like Blue-winged.,Psittaciformes,Psittaculidae,Old World Parrots,Turquoise Parrot,TRUE,Neophema pulchella,no,
simpson_day_australian,Scarlet-chested Parrot,Neophema splendida,20,quiet twittering.,Psittaciformes,Psittaculidae,Old World Parrots,Scarlet-chested Parrot,TRUE,Neophema splendida,no,
simpson_day_australian,Oriental Cuckoo,Cuculus saturatus,30-34,allegedly silent in Aust.,Cuculiformes,Cuculidae,Cuckoos,Himalayan Cuckoo,TRUE,Cuculus saturatus,no,
simpson_day_australian,Pallid Cuckoo,Cuculus pallidus,33,"an ascending and accelerating series of hoarse, whistles ""too-too-too..."".",NA,NA,NA,NA,FALSE,Cuculus pallidus,no,
simpson_day_australian,Brush Cuckoo,Cuculus variolosus,23-23,"six or seven descending notes; mournful ""ther-er-wee"" repeated.",NA,NA,NA,NA,FALSE,Cuculus variolosus,no,
simpson_day_australian,Chestnust-breasted Cuckoo,Cuculus castaneiventris,24,like Fan-tailed.,NA,NA,NA,NA,FALSE,Cuculus castaneiventris,no,
simpson_day_australian,Fan-tailed Cuckoo,Cuculus flabelliformis,24.5-28.5,"mournful descending trill, repeated; other calls.",NA,NA,NA,NA,FALSE,Cuculus flabelliformis,no,
simpson_day_australian,Black-eared Cuckoo,Chrysococcyx osculans,19-20,"descending ""feeeuw"" singly or repeated; is lower, longer and more mournful than Horsfield's.",Cuculiformes,Cuculidae,Cuckoos,Black-eared Cuckoo,TRUE,Chrysococcyx osculans,no,
simpson_day_australian,Horsfield's Bronze-Cuckoo,Chrysococcyx basalis,17,"descending whistle ""fee-ew""; shorter, higher than Black-eared.",Cuculiformes,Cuculidae,Cuckoos,Horsfield's Bronze Cuckoo,TRUE,Chrysococcyx basalis,no,
simpson_day_australian,Shining Bronze-Cuckoo,Chrysococcyx lucidus,17-18,"reverse of Horsfield's call: repeated ""few-ee"".",Cuculiformes,Cuculidae,Cuckoos,Shining Bronze Cuckoo,TRUE,Chrysococcyx lucidus,no,
simpson_day_australian,Little Bronze-Cuckoo,Chrysococcyx minutillus,16,"high, short, accelerating and descending ""see-see..."".",Cuculiformes,Cuculidae,Cuckoos,Little Bronze Cuckoo,TRUE,Chrysococcyx minutillus,no,
simpson_day_australian,Gould's Bronze-Cuckoo,Chrysococcyx russatus,NA,Voice and habitat as Little.,NA,NA,NA,NA,FALSE,Chrysococcyx russatus,no,
simpson_day_australian,Common Koel,Eudynamys scolopacea,39-46,"""koo-well"" and ""wurra wurra"".",NA,NA,NA,NA,FALSE,Eudynamys scolopacea,no,
simpson_day_australian,Channel-billed Cuckoo,Scythrops novaehollandiae,60,bubbling trumpet.,Cuculiformes,Cuculidae,Cuckoos,Channel-billed Cuckoo,TRUE,Scythrops novaehollandiae,no,
simpson_day_australian,Pheasant Coucal,Centropus phasianinus,60-80,"low bass ""coo-coo-coo-coo-coo-coo-coocal"".",Cuculiformes,Cuculidae,Cuckoos,Pheasant Coucal,TRUE,Centropus phasianinus,no,
simpson_day_australian,Rufous Owl,Ninox rufa,51,"deep double-hoot, second note shorter.",Strigiformes,Strigidae,Owls,Rufous Owl,TRUE,Ninox rufa,no,
simpson_day_australian,Powerful Owl,Ninox strenua,55,"slow, deep, resonant double-hoot; occasionally single.",Strigiformes,Strigidae,Owls,Powerful Owl,TRUE,Ninox strenua,no,
simpson_day_australian,Southern Boobook,Ninox novaeseelandiae,30,falsetto double-hoot; continuous hooting.,Strigiformes,Strigidae,Owls,Morepork,TRUE,Ninox novaeseelandiae,no,
simpson_day_australian,Barking Owl,Ninox connivens,40,"explosive, dog-like, double-bark; wavering human-like scream; grating trill; various growls.",Strigiformes,Strigidae,Owls,Barking Owl,TRUE,Ninox connivens,no,
simpson_day_australian,Brown Hawk-Owl,Ninox scutulata,29,"musical double-hoot, second note brief, higher-pitched.",Strigiformes,Strigidae,Owls,Brown Hawk-Owl,TRUE,Ninox scutulata,no,
simpson_day_australian,Barn Owl,Tyto alba,"F 35, M 34",rasping screech.,Strigiformes,Tytonidae,Barn Owls,Western Barn Owl,TRUE,Tyto alba,no,
simpson_day_australian,Masked Owl,Tyto novaeollandiae,"F 47, M 37","deep, rasping screech; various twitterings.",NA,NA,NA,NA,FALSE,Tyto novaeollandiae,no,
simpson_day_australian,Eastern Grass Owl,Tyto capensis,"F 37, M 34","deep, soft screech; high-pitched trills.",Strigiformes,Tytonidae,Barn Owls,African Grass Owl,TRUE,Tyto capensis,no,
simpson_day_australian,Sooty Owl,Tyto tenebricosa,"F 48, M 40",descending whistle; chirruping trills.,Strigiformes,Tytonidae,Barn Owls,Greater Sooty Owl,TRUE,Tyto tenebricosa,no,
simpson_day_australian,Lesser Sooty Owl,Tyto multipunctata,"F 37, M 33",higher-pitched than Sooty Owl.,Strigiformes,Tytonidae,Barn Owls,Lesser Sooty Owl,TRUE,Tyto multipunctata,no,
simpson_day_australian,Tawny Frogmouth,Podargus strigoides,34-46,"a constant ""oo-oom..."".",Podargiformes,Podargidae,Frogmouths,Tawny Frogmouth,TRUE,Podargus strigoides,no,
simpson_day_australian,Papuan Frogmouth,Podargus papuensis,45-54,ooms; clacks by snapping of bill.,Podargiformes,Podargidae,Frogmouths,Papuan Frogmouth,TRUE,Podargus papuensis,no,
simpson_day_australian,Marbled Frogmouth,Podargus ocellatus,40-48,"high ""coo-lew""; low ""coo-lew""; loud tocking, then laughing ""cor-cor-"" followed by six gobbles.",Podargiformes,Podargidae,Frogmouths,Marbled Frogmouth,TRUE,Podargus ocellatus,no,
simpson_day_australian,Australian Owlet-nightjar,Aegotheles cristatus,21-24,"grating, strident churring.",Aegotheliformes,Aegothelidae,Owlet-nightjars,Australian Owlet-nightjar,TRUE,Aegotheles cristatus,no,
simpson_day_australian,White-throated Nightjahr,Caprimulgus mystacalis,33,"accelerating ""kook-kook..."".",NA,NA,NA,NA,FALSE,Caprimulgus mystacalis,no,
simpson_day_australian,Spotted Nightjahr,Eurostopodus argus,30,"few ""kook-kooks"", then repeated faster.",Caprimulgiformes,Caprimulgidae,Nightjars,Spotted Nightjar,TRUE,Eurostopodus argus,no,
simpson_day_australian,Large-tailed Nightjahr,Caprimulgus macrurus,27,monotonous chopping.,Caprimulgiformes,Caprimulgidae,Nightjars,Large-tailed Nightjar,TRUE,Caprimulgus macrurus,no,
simpson_day_australian,Glossy Swiftlet,Collocalia esculenta,9-11.5,soft twittering.,Apodiformes,Apodidae,Swifts,Glossy Swiftlet,TRUE,Collocalia esculenta,no,
simpson_day_australian,White-rumped Swiftlet,Aerodramus spodiopygia,11,chips and twitters.,NA,NA,NA,NA,FALSE,Aerodramus spodiopygia,no,
simpson_day_australian,Uniform Swiftlet,Aerodramus vanikorensis,12,soft twittering.,Apodiformes,Apodidae,Swifts,Uniform Swiftlet,TRUE,Aerodramus vanikorensis,no,
simpson_day_australian,White-throated Needletail,Hirundapus caudacutus,20,"twittering, chattering.",Apodiformes,Apodidae,Swifts,White-throated Needletail,TRUE,Hirundapus caudacutus,no,
simpson_day_australian,Little Swift,Apus affinis,15,shrill rattling trill.,Apodiformes,Apodidae,Swifts,Little Swift,TRUE,Apus affinis,no,
simpson_day_australian,Fork-tailed Swift,Apus pacificus,17.5,"twittering, buzzing.",Apodiformes,Apodidae,Swifts,Pacific Swift,TRUE,Apus pacificus,no,
simpson_day_australian,Azure Kingfisher,Alcedo azurea,18,high-pitched whistle.,NA,NA,NA,NA,FALSE,Alcedo azurea,no,
simpson_day_australian,Little Kingfisher,Alcedo pusilla,12,"shrill whistle, higher than Azure Kingfisher.",NA,NA,NA,NA,FALSE,Alcedo pusilla,no,
simpson_day_australian,Laughing Kookaburra,Dacelo novaeguineae,45,raucous 'laughter'.,Coraciiformes,Alcedinidae,Kingfishers,Laughing Kookaburra,TRUE,Dacelo novaeguineae,no,
simpson_day_australian,Blue-winged Kookaburra,Dacelo leachii,40-45,harsh cackling scream.,Coraciiformes,Alcedinidae,Kingfishers,Blue-winged Kookaburra,TRUE,Dacelo leachii,no,
simpson_day_australian,Forest Kingfisher,Halcyon macleayii,20,"harsh trilling chatter, high-pitched whistle.",NA,NA,NA,NA,FALSE,Halcyon macleayii,no,
simpson_day_australian,Red-backed Kingfisher,Halcyon pyrrhopygia,20,mournful; harsh alarm near nest.,NA,NA,NA,NA,FALSE,Halcyon pyrrhopygia,no,
simpson_day_australian,Sacred Kingfisher,Halcyon sancta,19-23.5,loud four-note call. Harsh alarm call near nest.,NA,NA,NA,NA,FALSE,Halcyon sancta,no,
simpson_day_australian,Collared Kingfisher,Halcyon chloris,25-29,two-note call.,NA,NA,NA,NA,FALSE,Halcyon chloris,no,
simpson_day_australian,Yellow-billed Kingfisher,Syma torotoro,18-21,"loud, mournful trill.",Coraciiformes,Alcedinidae,Kingfishers,Yellow-billed Kingfisher,TRUE,Syma torotoro,no,
simpson_day_australian,Buff-breasted Paradise-Kingfisher,Tanysiptera sylvia,29-35,trilling call.,Coraciiformes,Alcedinidae,Kingfishers,Buff-breasted Paradise Kingfisher,TRUE,Tanysiptera sylvia,no,
simpson_day_australian,Rainbow Bee-eater,Merops ornatus,23-28,high-pitched chitter.,Coraciiformes,Meropidae,Bee-eaters,Rainbow Bee-eater,TRUE,Merops ornatus,no,
simpson_day_australian,Dollarbird,Eurystomus orientalis,27-31,harsh.,Coraciiformes,Coraciidae,Rollers,Oriental Dollarbird,TRUE,Eurystomus orientalis,no,
simpson_day_australian,Red-bellied Pitta,Pitta erythrogaster,16-19,"harsh ""kraa-kraa"".",NA,NA,NA,NA,FALSE,Pitta erythrogaster,no,
simpson_day_australian,Noisy Pitta,Pitta versicolor,20,"loud whistle ""walk-to-work""; a single high ""keow"" alarm.",Passeriformes,Pittidae,Pittas,Noisy Pitta,TRUE,Pitta versicolor,no,
simpson_day_australian,Rainbow Pitta,Pitta iris,18,like Noisy but softer.,Passeriformes,Pittidae,Pittas,Rainbow Pitta,TRUE,Pitta iris,no,
simpson_day_australian,Albert's Lyrebird,Menura alberti,"M 80-90, F 65-75",not unlike Superb.,Passeriformes,Menuridae,Lyrebirds,Albert's Lyrebird,TRUE,Menura alberti,no,
simpson_day_australian,Superb Lyrebird,Menura novaehollandiae,"M 80-98, F 65-75","loud, protracted and complex song with expert mimicry and loud alarm whistles.",Passeriformes,Menuridae,Lyrebirds,Superb Lyrebird,TRUE,Menura novaehollandiae,no,
simpson_day_australian,Rufous Scrub-bird,Atrichornis rufescens,16,loud territorial song; softer notes; mimicry.,Passeriformes,Atrichornithidae,Scrubbirds,Rufous Scrubbird,TRUE,Atrichornis rufescens,no,
simpson_day_australian,Singing Bushlark,Mirafra javanica,12-15,"melodious songs, including mimicry.",Passeriformes,Alaudidae,Larks,Horsfield's Bush Lark,TRUE,Mirafra javanica,no,
simpson_day_australian,Skylark,Alauda arvensis,17-19,chirrup; musical warbling.,Passeriformes,Alaudidae,Larks,Eurasian Skylark,TRUE,Alauda arvensis,no,
simpson_day_australian,White-backed Swallow,Cheramoeca leucosternum,15,single note in flight.,NA,NA,NA,NA,FALSE,Cheramoeca leucosternum,no,
simpson_day_australian,Barn Swallow,Hirundo rustica,15,twitter; pleasant warbling.,Passeriformes,Hirundinidae,"Swallows, Martins",Barn Swallow,TRUE,Hirundo rustica,no,
simpson_day_australian,Welcome Swallow,Hirundo neoxena,15,twittering chatter.,Passeriformes,Hirundinidae,"Swallows, Martins",Welcome Swallow,TRUE,Hirundo neoxena,no,
simpson_day_australian,Tree Martin,Hirundo nigricans,16-18,pleasant twitter.,NA,NA,NA,NA,FALSE,Hirundo nigricans,no,
simpson_day_australian,Fairy Martin,Hirundo ariel,12,distinct chirrup and sweet twittering.,NA,NA,NA,NA,FALSE,Hirundo ariel,no,
simpson_day_australian,Richard's Pipit,Anthus novaeseelandiae,17-18,chirrups; trilling calls in flight.,Passeriformes,Motacillidae,"Wagtails, Pipits",New Zealand Pipit,TRUE,Anthus novaeseelandiae,no,
simpson_day_australian,Yellow Wagtail,Motacilla flava,15-17,"shrill, trilling.",Passeriformes,Motacillidae,"Wagtails, Pipits",Western Yellow Wagtail,TRUE,Motacilla flava,no,
simpson_day_australian,Yello-headed (Citrine) Wagtail,Motacilla citreola,16-17,"louder, shriller than Yellow Wagtail.",Passeriformes,Motacillidae,"Wagtails, Pipits",Citrine Wagtail,TRUE,Motacilla citreola,no,
simpson_day_australian,Grey Wagtail,Motacilla inerea,17-18,"sharp ""tit"" or ""chichit"".",NA,NA,NA,NA,FALSE,Motacilla inerea,no,
simpson_day_australian,Black-faced Cuckoo-shrike,Coracina novaehollandiae,33,"creaky ""kreeark"".",Passeriformes,Campephagidae,Cuckooshrikes,Black-faced Cuckooshrike,TRUE,Coracina novaehollandiae,no,
simpson_day_australian,White-bellied Cuckoo-shrike,Coracina papuensis,26-28,"shrill ""kseak"".",Passeriformes,Campephagidae,Cuckooshrikes,White-bellied Cuckooshrike,TRUE,Coracina papuensis,no,
simpson_day_australian,Cicadabird,Coracina tenuirosris,24-26,cicada-like trill.,NA,NA,NA,NA,FALSE,Coracina tenuirosris,no,
simpson_day_australian,Ground Cuckoo-shrike,Coracina maxima,33-37,"distinctive, metallic.",Passeriformes,Campephagidae,Cuckooshrikes,Ground Cuckooshrike,TRUE,Coracina maxima,no,
simpson_day_australian,White-winged Triller,Lalage tricolor,18,trilling call.,Passeriformes,Campephagidae,Cuckooshrikes,White-winged Triller,TRUE,Lalage tricolor,no,
simpson_day_australian,Varied Triller,Lalage leucomela,19,distinctive trill.,Passeriformes,Campephagidae,Cuckooshrikes,Varied Triller,TRUE,Lalage leucomela,no,
simpson_day_australian,Red-whiskered Bulbul,Pycnonotus jocosus,20,"melodic whistles, chirps.",Passeriformes,Pycnonotidae,Bulbuls,Red-whiskered Bulbul,TRUE,Pycnonotus jocosus,no,
simpson_day_australian,White's Thrush,Zoothera dauma,26,high-pitched contact/alarm calls.,Passeriformes,Turdidae,Thrushes,Scaly Thrush,TRUE,Zoothera dauma,no,
simpson_day_australian,Blackbird,Turdus merula,25,"complicated, pleasant song: sharp alarm call.",Passeriformes,Turdidae,Thrushes,Common Blackbird,TRUE,Turdus merula,no,
simpson_day_australian,Song Thrush,Turdus philomelos,23,"superb, complicated song; high contact call.",Passeriformes,Turdidae,Thrushes,Song Thrush,TRUE,Turdus philomelos,no,
simpson_day_australian,Northern Scrub-robin,Drymodes superciliaris,22,four high descending notes; scolding call.,Passeriformes,Petroicidae,Australasian Robins,Northern Scrub Robin,TRUE,Drymodes superciliaris,no,
simpson_day_australian,Suthern Scrub-robin,Drymodes brunneopygia,23,"pleasant, loud whistles, typically ""clock-o-pe-er"" but variable.",Passeriformes,Petroicidae,Australasian Robins,Southern Scrub Robin,TRUE,Drymodes brunneopygia,no,
simpson_day_australian,Rose Robin,Petroica rosea,11,"male has characteristic calls; both sexes ""tick"".",Passeriformes,Petroicidae,Australasian Robins,Rose Robin,TRUE,Petroica rosea,no,
simpson_day_australian,Pink Robin,Petroica rodinogaster,12,rarely calls.,Passeriformes,Petroicidae,Australasian Robins,Pink Robin,TRUE,Petroica rodinogaster,no,
simpson_day_australian,Scarlet Robin,Petroica multicolor,13,male territorial song repeated.,Passeriformes,Petroicidae,Australasian Robins,Norfolk Robin,TRUE,Petroica multicolor,no,
simpson_day_australian,Red-capped Robin,Petroica goodenovii,12,"male has characteristic calls; both sexes ""tick"".",Passeriformes,Petroicidae,Australasian Robins,Red-capped Robin,TRUE,Petroica goodenovii,no,
